Customer_ID,Period,Rebate_Rate,Rebate_Amount,Rebate_Program_ID
C00024,2025-07-01,0.0154,338.42,RP0024
C00024,2025-08-01,0.0154,152.63,RP0024
C00024,2025-10-01,0.0154,52.41,RP0024
C00024,2025-11-01,0.0154,38.61,RP0024
C00024,2025-12-01,0.0154,43.77,RP0024
C00024,2026-01-01,0.0154,111.5,RP0024
C00024,2026-02-01,0.0154,51.39,RP0024
C00024,2026-03-01,0.0154,7.28,RP0024
C00024,2026-04-01,0.0154,113.16,RP0024
C00024,2026-06-01,0.0154,90.38,RP0024
C00024,2026-07-01,0.0154,17.88,RP0024
C00025,2024-09-01,0.0185,239.02,RP0025
C00025,2024-10-01,0.0185,252.9,RP0025
C00025,2024-12-01,0.0185,32.3,RP0025
C00025,2025-01-01,0.0185,75.97,RP0025
C00025,2025-02-01,0.0185,75.39,RP0025
C00025,2025-03-01,0.0185,49.0,RP0025
C00025,2025-04-01,0.0185,17.23,RP0025
C00025,2025-05-01,0.0185,17.59,RP0025
C00025,2025-06-01,0.0185,31.45,RP0025
C00025,2025-07-01,0.0185,93.53,RP0025
C00025,2025-09-01,0.0185,29.22,RP0025
C00025,2025-10-01,0.0185,185.15,RP0025
C00025,2025-11-01,0.0185,179.75,RP0025
C00025,2025-12-01,0.0185,11.11,RP0025
C00025,2026-01-01,0.0185,87.69,RP0025
C00025,2026-02-01,0.0185,139.48,RP0025
C00025,2026-03-01,0.0185,187.81,RP0025
C00025,2026-04-01,0.0185,33.84,RP0025
C00025,2026-05-01,0.0185,46.4,RP0025
C00025,2026-06-01,0.0185,77.19,RP0025
C00026,2024-09-01,0.0161,206.01,RP0026
C00026,2024-10-01,0.0161,234.45,RP0026
C00026,2024-11-01,0.0161,259.27,RP0026
C00026,2024-12-01,0.0161,260.88,RP0026
C00026,2025-01-01,0.0161,39.79,RP0026
C00026,2025-03-01,0.0161,104.71,RP0026
C00026,2025-04-01,0.0161,113.29,RP0026
C00026,2025-05-01,0.0161,116.68,RP0026
C00026,2025-06-01,0.0161,150.79,RP0026
C00026,2025-07-01,0.0161,36.61,RP0026
C00026,2025-08-01,0.0161,156.14,RP0026
C00026,2025-09-01,0.0161,38.34,RP0026
C00026,2025-10-01,0.0161,84.6,RP0026
C00026,2025-11-01,0.0161,138.63,RP0026
C00026,2025-12-01,0.0161,82.49,RP0026
C00026,2026-01-01,0.0161,41.91,RP0026
C00026,2026-02-01,0.0161,253.77,RP0026
C00026,2026-03-01,0.0161,131.69,RP0026
C00026,2026-04-01,0.0161,140.97,RP0026
C00026,2026-05-01,0.0161,78.67,RP0026
C00026,2026-06-01,0.0161,85.74,RP0026
C00026,2026-08-01,0.0161,27.64,RP0026
C00027,2024-09-01,0.0286,34.56,RP0027
C00027,2024-10-01,0.0286,168.57,RP0027
C00027,2024-11-01,0.0286,110.14,RP0027
C00027,2024-12-01,0.0286,69.02,RP0027
C00027,2025-01-01,0.0286,97.67,RP0027
C00027,2025-02-01,0.0286,366.5,RP0027
C00027,2025-03-01,0.0286,342.16,RP0027
C00027,2025-06-01,0.0286,338.54,RP0027
C00027,2025-08-01,0.0286,138.61,RP0027
C00027,2025-09-01,0.0286,27.0,RP0027
C00027,2025-10-01,0.0286,203.45,RP0027
C00027,2025-11-01,0.0286,115.4,RP0027
C00027,2025-12-01,0.0286,264.17,RP0027
C00027,2026-02-01,0.0286,455.6,RP0027
C00027,2026-03-01,0.0286,108.68,RP0027
C00027,2026-04-01,0.0286,217.87,RP0027
C00027,2026-05-01,0.0286,89.52,RP0027
C00027,2026-06-01,0.0286,464.58,RP0027
C00027,2026-07-01,0.0286,168.66,RP0027
C00027,2026-08-01,0.0286,116.28,RP0027
C00028,2024-10-01,0.0229,37.84,RP0028
C00028,2024-11-01,0.0229,186.64,RP0028
C00028,2024-12-01,0.0229,137.4,RP0028
C00028,2025-01-01,0.0229,126.24,RP0028
C00028,2025-02-01,0.0229,128.55,RP0028
C00028,2025-03-01,0.0229,16.48,RP0028
C00028,2025-05-01,0.0229,145.65,RP0028
C00028,2025-06-01,0.0229,107.22,RP0028
C00028,2025-07-01,0.0229,30.62,RP0028
C00028,2025-08-01,0.0229,164.38,RP0028
C00028,2025-09-01,0.0229,91.93,RP0028
C00028,2025-11-01,0.0229,94.31,RP0028
C00028,2025-12-01,0.0229,44.83,RP0028
C00028,2026-01-01,0.0229,202.75,RP0028
C00028,2026-02-01,0.0229,65.17,RP0028
C00028,2026-03-01,0.0229,283.37,RP0028
C00028,2026-04-01,0.0229,118.76,RP0028
C00028,2026-05-01,0.0229,47.53,RP0028
C00028,2026-06-01,0.0229,185.63,RP0028
C00028,2026-07-01,0.0229,299.94,RP0028
C00028,2026-08-01,0.0229,157.85,RP0028
C00029,2024-10-01,0.0251,167.81,RP0029
C00029,2024-11-01,0.0251,124.94,RP0029
C00029,2024-12-01,0.0251,80.5,RP0029
C00029,2025-01-01,0.0251,74.29,RP0029
C00029,2025-02-01,0.0251,13.85,RP0029
C00029,2025-03-01,0.0251,55.41,RP0029
C00029,2025-04-01,0.0251,44.87,RP0029
C00029,2025-05-01,0.0251,196.16,RP0029
C00029,2025-06-01,0.0251,67.27,RP0029
C00029,2025-07-01,0.0251,308.07,RP0029
C00029,2025-08-01,0.0251,122.97,RP0029
C00029,2025-09-01,0.0251,141.56,RP0029
C00029,2025-10-01,0.0251,113.2,RP0029
C00029,2025-11-01,0.0251,404.73,RP0029
C00029,2025-12-01,0.0251,75.99,RP0029
C00029,2026-01-01,0.0251,180.39,RP0029
C00029,2026-06-01,0.0251,32.0,RP0029
C00029,2026-07-01,0.0251,154.94,RP0029
C00029,2026-08-01,0.0251,55.89,RP0029
C00030,2024-10-01,0.0325,291.0,RP0030
C00030,2024-11-01,0.0325,127.22,RP0030
C00030,2024-12-01,0.0325,208.0,RP0030
C00030,2025-02-01,0.0325,19.14,RP0030
C00030,2025-03-01,0.0325,647.16,RP0030
C00030,2025-04-01,0.0325,54.79,RP0030
C00030,2025-05-01,0.0325,202.64,RP0030
C00030,2025-06-01,0.0325,44.58,RP0030
C00030,2025-08-01,0.0325,287.02,RP0030
C00030,2025-09-01,0.0325,33.23,RP0030
C00030,2025-11-01,0.0325,28.99,RP0030
C00030,2025-12-01,0.0325,281.88,RP0030
C00030,2026-01-01,0.0325,21.74,RP0030
C00030,2026-02-01,0.0325,97.62,RP0030
C00030,2026-03-01,0.0325,474.16,RP0030
C00030,2026-04-01,0.0325,244.92,RP0030
C00030,2026-05-01,0.0325,162.61,RP0030
C00030,2026-06-01,0.0325,153.95,RP0030
C00030,2026-07-01,0.0325,289.89,RP0030
C00030,2026-08-01,0.0325,167.12,RP0030
C00031,2024-09-01,0.0159,83.77,RP0031
C00031,2024-10-01,0.0159,47.92,RP0031
C00031,2024-11-01,0.0159,74.02,RP0031
C00031,2024-12-01,0.0159,161.19,RP0031
C00031,2025-01-01,0.0159,80.27,RP0031
C00031,2025-02-01,0.0159,54.16,RP0031
C00031,2025-03-01,0.0159,104.12,RP0031
C00031,2025-04-01,0.0159,8.13,RP0031
C00031,2025-05-01,0.0159,36.93,RP0031
C00031,2025-06-01,0.0159,66.87,RP0031
C00031,2025-07-01,0.0159,211.82,RP0031
C00031,2025-08-01,0.0159,49.58,RP0031
C00031,2025-09-01,0.0159,67.33,RP0031
C00031,2025-10-01,0.0159,142.47,RP0031
C00031,2025-11-01,0.0159,37.17,RP0031
C00031,2025-12-01,0.0159,43.9,RP0031
C00031,2026-01-01,0.0159,9.51,RP0031
C00031,2026-02-01,0.0159,6.83,RP0031
C00031,2026-03-01,0.0159,351.73,RP0031
C00031,2026-04-01,0.0159,35.32,RP0031
C00031,2026-05-01,0.0159,81.6,RP0031
C00031,2026-06-01,0.0159,6.07,RP0031
C00031,2026-07-01,0.0159,57.69,RP0031
C00032,2024-10-01,0.0186,39.22,RP0032
C00032,2024-11-01,0.0186,93.71,RP0032
C00032,2024-12-01,0.0186,102.29,RP0032
C00032,2025-01-01,0.0186,54.33,RP0032
C00032,2025-02-01,0.0186,65.6,RP0032
C00032,2025-03-01,0.0186,30.21,RP0032
C00032,2025-04-01,0.0186,45.42,RP0032
C00032,2025-05-01,0.0186,62.07,RP0032
C00032,2025-06-01,0.0186,232.26,RP0032
C00032,2025-07-01,0.0186,208.98,RP0032
C00032,2025-08-01,0.0186,129.55,RP0032
C00032,2025-09-01,0.0186,55.1,RP0032
C00032,2025-10-01,0.0186,36.67,RP0032
C00032,2025-11-01,0.0186,36.71,RP0032
C00032,2025-12-01,0.0186,147.38,RP0032
C00032,2026-02-01,0.0186,55.15,RP0032
C00032,2026-03-01,0.0186,33.18,RP0032
C00032,2026-04-01,0.0186,25.85,RP0032
C00032,2026-05-01,0.0186,77.01,RP0032
C00032,2026-07-01,0.0186,86.35,RP0032
C00033,2024-09-01,0.02,55.26,RP0033
C00033,2024-10-01,0.02,14.14,RP0033
C00033,2024-11-01,0.02,84.75,RP0033
C00033,2024-12-01,0.02,128.47,RP0033
C00033,2025-01-01,0.02,33.91,RP0033
C00033,2025-02-01,0.02,29.7,RP0033
C00033,2025-03-01,0.02,10.8,RP0033
C00033,2025-05-01,0.02,27.9,RP0033
C00033,2025-06-01,0.02,74.1,RP0033
C00033,2025-07-01,0.02,26.2,RP0033
C00033,2025-09-01,0.02,47.79,RP0033
C00033,2025-10-01,0.02,63.79,RP0033
C00033,2025-11-01,0.02,91.98,RP0033
C00033,2025-12-01,0.02,21.55,RP0033
C00033,2026-01-01,0.02,133.65,RP0033
C00033,2026-02-01,0.02,51.39,RP0033
C00033,2026-03-01,0.02,23.06,RP0033
C00033,2026-04-01,0.02,46.14,RP0033
C00033,2026-05-01,0.02,66.73,RP0033
C00033,2026-07-01,0.02,317.11,RP0033
C00033,2026-08-01,0.02,26.16,RP0033
C00034,2024-09-01,0.0264,167.86,RP0034
C00034,2024-10-01,0.0264,65.16,RP0034
C00034,2024-11-01,0.0264,121.37,RP0034
C00034,2024-12-01,0.0264,398.32,RP0034
C00034,2025-01-01,0.0264,99.06,RP0034
C00034,2025-02-01,0.0264,134.65,RP0034
C00034,2025-04-01,0.0264,103.22,RP0034
C00034,2025-05-01,0.0264,35.0,RP0034
C00034,2025-06-01,0.0264,119.16,RP0034
C00034,2025-07-01,0.0264,521.36,RP0034
C00034,2025-08-01,0.0264,378.63,RP0034
C00034,2025-09-01,0.0264,186.53,RP0034
C00034,2025-10-01,0.0264,42.86,RP0034
C00034,2025-11-01,0.0264,18.74,RP0034
C00034,2025-12-01,0.0264,184.19,RP0034
C00034,2026-01-01,0.0264,159.76,RP0034
C00034,2026-02-01,0.0264,72.8,RP0034
C00034,2026-03-01,0.0264,186.24,RP0034
C00034,2026-04-01,0.0264,131.38,RP0034
C00034,2026-05-01,0.0264,187.42,RP0034
C00034,2026-06-01,0.0264,22.06,RP0034
C00034,2026-07-01,0.0264,392.6,RP0034
C00034,2026-08-01,0.0264,138.51,RP0034
C00035,2024-09-01,0.016,119.14,RP0035
C00035,2024-11-01,0.016,106.55,RP0035
C00035,2024-12-01,0.016,110.8,RP0035
C00035,2025-01-01,0.016,70.04,RP0035
C00035,2025-03-01,0.016,100.19,RP0035
C00035,2025-05-01,0.016,20.43,RP0035
C00035,2025-06-01,0.016,55.39,RP0035
C00035,2025-07-01,0.016,223.66,RP0035
C00035,2025-08-01,0.016,102.89,RP0035
C00035,2025-09-01,0.016,23.2,RP0035
C00035,2025-12-01,0.016,76.52,RP0035
C00035,2026-01-01,0.016,90.57,RP0035
C00035,2026-02-01,0.016,140.17,RP0035
C00035,2026-03-01,0.016,13.55,RP0035
C00035,2026-04-01,0.016,14.23,RP0035
C00035,2026-05-01,0.016,105.24,RP0035
C00035,2026-06-01,0.016,48.01,RP0035
C00035,2026-07-01,0.016,30.7,RP0035
C00035,2026-08-01,0.016,61.76,RP0035
C00036,2024-10-01,0.0225,144.9,RP0036
C00036,2024-11-01,0.0225,83.72,RP0036
C00036,2024-12-01,0.0225,157.8,RP0036
C00036,2025-01-01,0.0225,34.14,RP0036
C00036,2025-02-01,0.0225,87.76,RP0036
C00036,2025-03-01,0.0225,153.8,RP0036
C00036,2025-04-01,0.0225,31.3,RP0036
C00036,2025-06-01,0.0225,248.71,RP0036
C00036,2025-08-01,0.0225,58.3,RP0036
C00036,2025-09-01,0.0225,218.77,RP0036
C00036,2025-10-01,0.0225,212.82,RP0036
C00036,2026-01-01,0.0225,82.59,RP0036
C00036,2026-02-01,0.0225,86.08,RP0036
C00036,2026-03-01,0.0225,17.96,RP0036
C00036,2026-04-01,0.0225,86.42,RP0036
C00036,2026-05-01,0.0225,107.83,RP0036
C00036,2026-06-01,0.0225,239.93,RP0036
C00036,2026-07-01,0.0225,16.95,RP0036
C00036,2026-08-01,0.0225,242.38,RP0036
C00037,2024-10-01,0.017,64.17,RP0037
C00037,2024-11-01,0.017,30.34,RP0037
C00037,2024-12-01,0.017,25.27,RP0037
C00037,2025-02-01,0.017,62.51,RP0037
C00037,2025-04-01,0.017,102.44,RP0037
C00037,2025-05-01,0.017,77.17,RP0037
C00037,2025-08-01,0.017,145.81,RP0037
C00037,2025-09-01,0.017,145.99,RP0037
C00037,2025-10-01,0.017,40.5,RP0037
C00037,2025-11-01,0.017,86.17,RP0037
C00037,2025-12-01,0.017,92.89,RP0037
C00037,2026-01-01,0.017,66.76,RP0037
C00037,2026-02-01,0.017,88.24,RP0037
C00037,2026-03-01,0.017,36.81,RP0037
C00037,2026-04-01,0.017,198.93,RP0037
C00037,2026-05-01,0.017,91.42,RP0037
C00037,2026-06-01,0.017,95.82,RP0037
C00037,2026-07-01,0.017,28.74,RP0037
C00037,2026-08-01,0.017,189.86,RP0037
C00038,2024-11-01,0.0317,164.92,RP0038
C00038,2024-12-01,0.0317,172.75,RP0038
C00038,2025-01-01,0.0317,165.9,RP0038
C00038,2025-02-01,0.0317,97.55,RP0038
C00038,2025-03-01,0.0317,371.03,RP0038
C00038,2025-04-01,0.0317,244.61,RP0038
C00038,2025-06-01,0.0317,36.74,RP0038
C00038,2025-07-01,0.0317,432.97,RP0038
C00038,2025-08-01,0.0317,244.61,RP0038
C00038,2025-09-01,0.0317,316.12,RP0038
C00038,2025-12-01,0.0317,567.51,RP0038
C00038,2026-01-01,0.0317,176.58,RP0038
C00038,2026-03-01,0.0317,62.28,RP0038
C00038,2026-04-01,0.0317,74.63,RP0038
C00038,2026-05-01,0.0317,227.89,RP0038
C00038,2026-06-01,0.0317,40.12,RP0038
C00038,2026-08-01,0.0317,159.99,RP0038
C00039,2024-09-01,0.0335,206.15,RP0039
C00039,2024-10-01,0.0335,160.0,RP0039
C00039,2024-11-01,0.0335,176.75,RP0039
C00039,2024-12-01,0.0335,428.13,RP0039
C00039,2025-01-01,0.0335,157.84,RP0039
C00039,2025-02-01,0.0335,196.54,RP0039
C00039,2025-03-01,0.0335,120.97,RP0039
C00039,2025-05-01,0.0335,42.44,RP0039
C00039,2025-06-01,0.0335,159.44,RP0039
C00039,2025-07-01,0.0335,74.22,RP0039
C00039,2025-09-01,0.0335,282.85,RP0039
C00039,2025-10-01,0.0335,102.88,RP0039
C00039,2025-12-01,0.0335,72.34,RP0039
C00039,2026-01-01,0.0335,247.66,RP0039
C00039,2026-03-01,0.0335,248.12,RP0039
C00039,2026-04-01,0.0335,62.37,RP0039
C00039,2026-06-01,0.0335,16.68,RP0039
C00039,2026-07-01,0.0335,153.5,RP0039
C00039,2026-08-01,0.0335,128.87,RP0039
C00040,2024-09-01,0.017,154.06,RP0040
C00040,2024-10-01,0.017,142.75,RP0040
C00040,2024-11-01,0.017,92.67,RP0040
C00040,2024-12-01,0.017,66.83,RP0040
C00040,2025-03-01,0.017,98.87,RP0040
C00040,2025-04-01,0.017,89.05,RP0040
C00040,2025-05-01,0.017,73.22,RP0040
C00040,2025-06-01,0.017,112.64,RP0040
C00040,2025-07-01,0.017,40.95,RP0040
C00040,2025-09-01,0.017,60.23,RP0040
C00040,2025-11-01,0.017,127.33,RP0040
C00040,2025-12-01,0.017,56.92,RP0040
C00040,2026-01-01,0.017,102.98,RP0040
C00040,2026-03-01,0.017,25.31,RP0040
C00040,2026-04-01,0.017,172.21,RP0040
C00040,2026-05-01,0.017,70.62,RP0040
C00040,2026-07-01,0.017,87.77,RP0040
C00040,2026-08-01,0.017,98.54,RP0040
C00041,2024-09-01,0.0331,219.6,RP0041
C00041,2024-10-01,0.0331,234.2,RP0041
C00041,2024-11-01,0.0331,29.02,RP0041
C00041,2025-01-01,0.0331,100.64,RP0041
C00041,2025-02-01,0.0331,137.6,RP0041
C00041,2025-03-01,0.0331,187.36,RP0041
C00041,2025-06-01,0.0331,162.69,RP0041
C00041,2025-07-01,0.0331,101.86,RP0041
C00041,2025-08-01,0.0331,122.74,RP0041
C00041,2025-09-01,0.0331,208.63,RP0041
C00041,2025-11-01,0.0331,34.98,RP0041
C00041,2025-12-01,0.0331,316.31,RP0041
C00041,2026-03-01,0.0331,28.56,RP0041
C00041,2026-04-01,0.0331,296.08,RP0041
C00041,2026-06-01,0.0331,97.94,RP0041
C00041,2026-07-01,0.0331,184.66,RP0041
C00041,2026-08-01,0.0331,243.3,RP0041
C00042,2024-10-01,0.0346,439.07,RP0042
C00042,2024-11-01,0.0346,311.6,RP0042
C00042,2025-03-01,0.0346,259.36,RP0042
C00042,2025-04-01,0.0346,542.18,RP0042
C00042,2025-05-01,0.0346,486.04,RP0042
C00042,2025-06-01,0.0346,89.29,RP0042
C00042,2025-08-01,0.0346,177.82,RP0042
C00042,2025-09-01,0.0346,329.32,RP0042
C00042,2025-11-01,0.0346,87.87,RP0042
C00042,2025-12-01,0.0346,101.37,RP0042
C00042,2026-01-01,0.0346,98.49,RP0042
C00042,2026-05-01,0.0346,134.9,RP0042
C00042,2026-07-01,0.0346,295.49,RP0042
C00042,2026-08-01,0.0346,283.35,RP0042
C00043,2024-09-01,0.0306,54.83,RP0043
C00043,2024-10-01,0.0306,288.28,RP0043
C00043,2024-11-01,0.0306,278.71,RP0043
C00043,2024-12-01,0.0306,295.75,RP0043
C00043,2025-01-01,0.0306,130.55,RP0043
C00043,2025-02-01,0.0306,29.14,RP0043
C00043,2025-03-01,0.0306,45.05,RP0043
C00043,2025-05-01,0.0306,133.69,RP0043
C00043,2025-06-01,0.0306,302.72,RP0043
C00043,2025-07-01,0.0306,106.01,RP0043
C00043,2025-09-01,0.0306,86.11,RP0043
C00043,2025-10-01,0.0306,374.35,RP0043
C00043,2025-11-01,0.0306,56.61,RP0043
C00043,2025-12-01,0.0306,449.94,RP0043
C00043,2026-01-01,0.0306,66.22,RP0043
C00043,2026-02-01,0.0306,38.74,RP0043
C00043,2026-03-01,0.0306,231.36,RP0043
C00043,2026-04-01,0.0306,38.42,RP0043
C00043,2026-05-01,0.0306,600.89,RP0043
C00043,2026-06-01,0.0306,29.96,RP0043
C00043,2026-07-01,0.0306,194.51,RP0043
C00043,2026-08-01,0.0306,73.88,RP0043
C00044,2024-09-01,0.0278,40.31,RP0044
C00044,2024-11-01,0.0278,39.73,RP0044
C00044,2025-01-01,0.0278,341.62,RP0044
C00044,2025-03-01,0.0278,99.68,RP0044
C00044,2025-04-01,0.0278,117.85,RP0044
C00044,2025-05-01,0.0278,204.45,RP0044
C00044,2025-06-01,0.0278,129.96,RP0044
C00044,2025-07-01,0.0278,91.0,RP0044
C00044,2025-08-01,0.0278,211.27,RP0044
C00044,2025-09-01,0.0278,151.14,RP0044
C00044,2025-10-01,0.0278,104.64,RP0044
C00044,2025-11-01,0.0278,63.24,RP0044
C00044,2025-12-01,0.0278,225.07,RP0044
C00044,2026-01-01,0.0278,66.81,RP0044
C00044,2026-02-01,0.0278,76.19,RP0044
C00044,2026-03-01,0.0278,85.9,RP0044
C00044,2026-04-01,0.0278,43.58,RP0044
C00044,2026-05-01,0.0278,217.75,RP0044
C00044,2026-06-01,0.0278,275.54,RP0044
C00044,2026-07-01,0.0278,142.4,RP0044
C00045,2024-09-01,0.0177,81.05,RP0045
C00045,2024-10-01,0.0177,171.11,RP0045
C00045,2024-12-01,0.0177,30.99,RP0045
C00045,2025-04-01,0.0177,27.53,RP0045
C00045,2025-05-01,0.0177,130.96,RP0045
C00045,2025-06-01,0.0177,75.45,RP0045
C00045,2025-07-01,0.0177,8.13,RP0045
C00045,2025-08-01,0.0177,151.96,RP0045
C00045,2025-09-01,0.0177,89.32,RP0045
C00045,2025-10-01,0.0177,38.56,RP0045
C00045,2025-12-01,0.0177,57.97,RP0045
C00045,2026-01-01,0.0177,82.22,RP0045
C00045,2026-02-01,0.0177,21.44,RP0045
C00045,2026-04-01,0.0177,68.75,RP0045
C00045,2026-05-01,0.0177,70.55,RP0045
C00045,2026-06-01,0.0177,142.57,RP0045
C00045,2026-07-01,0.0177,124.08,RP0045
C00045,2026-08-01,0.0177,27.49,RP0045
C00046,2024-09-01,0.0257,134.82,RP0046
C00046,2024-11-01,0.0257,254.04,RP0046
C00046,2024-12-01,0.0257,235.34,RP0046
C00046,2025-01-01,0.0257,260.65,RP0046
C00046,2025-02-01,0.0257,62.95,RP0046
C00046,2025-03-01,0.0257,58.31,RP0046
C00046,2025-04-01,0.0257,182.77,RP0046
C00046,2025-05-01,0.0257,325.52,RP0046
C00046,2025-08-01,0.0257,89.13,RP0046
C00046,2025-09-01,0.0257,131.0,RP0046
C00046,2025-10-01,0.0257,126.81,RP0046
C00046,2025-11-01,0.0257,134.76,RP0046
C00046,2026-01-01,0.0257,136.49,RP0046
C00046,2026-02-01,0.0257,88.61,RP0046
C00046,2026-03-01,0.0257,38.93,RP0046
C00046,2026-04-01,0.0257,42.21,RP0046
C00046,2026-06-01,0.0257,123.32,RP0046
C00046,2026-07-01,0.0257,143.62,RP0046
C00046,2026-08-01,0.0257,274.28,RP0046
C00047,2024-09-01,0.0322,401.36,RP0047
C00047,2024-10-01,0.0322,124.67,RP0047
C00047,2024-11-01,0.0322,121.85,RP0047
C00047,2024-12-01,0.0322,183.9,RP0047
C00047,2025-01-01,0.0322,72.62,RP0047
C00047,2025-03-01,0.0322,124.0,RP0047
C00047,2025-04-01,0.0322,63.4,RP0047
C00047,2025-06-01,0.0322,93.68,RP0047
C00047,2025-08-01,0.0322,208.84,RP0047
C00047,2025-09-01,0.0322,28.03,RP0047
C00047,2025-10-01,0.0322,140.31,RP0047
C00047,2026-01-01,0.0322,108.67,RP0047
C00047,2026-03-01,0.0322,157.02,RP0047
C00047,2026-04-01,0.0322,184.24,RP0047
C00047,2026-05-01,0.0322,105.21,RP0047
C00047,2026-06-01,0.0322,48.08,RP0047
C00047,2026-07-01,0.0322,216.52,RP0047
C00048,2024-09-01,0.0243,104.13,RP0048
C00048,2024-10-01,0.0243,119.83,RP0048
C00048,2024-11-01,0.0243,262.4,RP0048
C00048,2024-12-01,0.0243,77.87,RP0048
C00048,2025-01-01,0.0243,54.93,RP0048
C00048,2025-02-01,0.0243,154.58,RP0048
C00048,2025-04-01,0.0243,87.64,RP0048
C00048,2025-05-01,0.0243,56.2,RP0048
C00048,2025-06-01,0.0243,382.58,RP0048
C00048,2025-07-01,0.0243,93.38,RP0048
C00048,2025-09-01,0.0243,58.97,RP0048
C00048,2025-10-01,0.0243,206.99,RP0048
C00048,2025-11-01,0.0243,114.65,RP0048
C00048,2025-12-01,0.0243,202.89,RP0048
C00048,2026-01-01,0.0243,94.5,RP0048
C00048,2026-02-01,0.0243,250.28,RP0048
C00048,2026-03-01,0.0243,112.94,RP0048
C00048,2026-05-01,0.0243,67.9,RP0048
C00048,2026-08-01,0.0243,91.8,RP0048
C00049,2024-09-01,0.0278,158.65,RP0049
C00049,2024-12-01,0.0278,110.18,RP0049
C00049,2025-02-01,0.0278,132.42,RP0049
C00049,2025-03-01,0.0278,59.06,RP0049
C00049,2025-04-01,0.0278,12.64,RP0049
C00049,2025-06-01,0.0278,126.26,RP0049
C00049,2025-08-01,0.0278,83.95,RP0049
C00049,2025-09-01,0.0278,43.94,RP0049
C00049,2025-10-01,0.0278,125.66,RP0049
C00049,2025-11-01,0.0278,81.56,RP0049
C00049,2025-12-01,0.0278,120.49,RP0049
C00049,2026-01-01,0.0278,243.55,RP0049
C00049,2026-02-01,0.0278,77.97,RP0049
C00049,2026-03-01,0.0278,153.33,RP0049
C00049,2026-04-01,0.0278,56.8,RP0049
C00049,2026-05-01,0.0278,72.92,RP0049
C00049,2026-06-01,0.0278,73.64,RP0049
C00049,2026-07-01,0.0278,72.75,RP0049
C00049,2026-08-01,0.0278,79.68,RP0049
C00050,2024-09-01,0.0203,158.21,RP0050
C00050,2024-10-01,0.0203,24.69,RP0050
C00050,2024-12-01,0.0203,107.2,RP0050
C00050,2025-01-01,0.0203,113.11,RP0050
C00050,2025-02-01,0.0203,27.32,RP0050
C00050,2025-03-01,0.0203,53.85,RP0050
C00050,2025-04-01,0.0203,101.34,RP0050
C00050,2025-06-01,0.0203,141.91,RP0050
C00050,2025-08-01,0.0203,215.97,RP0050
C00050,2025-09-01,0.0203,92.38,RP0050
C00050,2025-10-01,0.0203,198.97,RP0050
C00050,2025-11-01,0.0203,114.4,RP0050
C00050,2025-12-01,0.0203,46.07,RP0050
C00050,2026-01-01,0.0203,18.09,RP0050
C00050,2026-02-01,0.0203,310.91,RP0050
C00050,2026-04-01,0.0203,206.74,RP0050
C00050,2026-05-01,0.0203,79.98,RP0050
C00050,2026-06-01,0.0203,70.86,RP0050
C00050,2026-07-01,0.0203,38.61,RP0050
C00050,2026-08-01,0.0203,86.82,RP0050
C00051,2024-09-01,0.0246,97.79,RP0051
C00051,2024-11-01,0.0246,196.48,RP0051
C00051,2025-02-01,0.0246,41.4,RP0051
C00051,2025-03-01,0.0246,43.39,RP0051
C00051,2025-06-01,0.0246,245.07,RP0051
C00051,2025-08-01,0.0246,41.18,RP0051
C00051,2025-09-01,0.0246,113.07,RP0051
C00051,2025-11-01,0.0246,62.57,RP0051
C00051,2025-12-01,0.0246,243.47,RP0051
C00051,2026-01-01,0.0246,182.37,RP0051
C00051,2026-02-01,0.0246,85.57,RP0051
C00051,2026-03-01,0.0246,84.32,RP0051
C00051,2026-04-01,0.0246,36.45,RP0051
C00051,2026-06-01,0.0246,151.12,RP0051
C00051,2026-07-01,0.0246,101.06,RP0051
C00051,2026-08-01,0.0246,148.33,RP0051
C00052,2024-10-01,0.0233,208.97,RP0052
C00052,2024-11-01,0.0233,143.72,RP0052
C00052,2025-01-01,0.0233,103.84,RP0052
C00052,2025-04-01,0.0233,152.06,RP0052
C00052,2025-05-01,0.0233,114.86,RP0052
C00052,2025-07-01,0.0233,90.21,RP0052
C00052,2025-08-01,0.0233,24.97,RP0052
C00052,2025-09-01,0.0233,63.24,RP0052
C00052,2025-10-01,0.0233,67.94,RP0052
C00052,2025-11-01,0.0233,132.31,RP0052
C00052,2025-12-01,0.0233,7.89,RP0052
C00052,2026-01-01,0.0233,46.82,RP0052
C00052,2026-02-01,0.0233,53.63,RP0052
C00052,2026-03-01,0.0233,120.86,RP0052
C00052,2026-04-01,0.0233,29.82,RP0052
C00052,2026-05-01,0.0233,87.54,RP0052
C00052,2026-06-01,0.0233,100.73,RP0052
C00052,2026-07-01,0.0233,73.08,RP0052
C00053,2024-09-01,0.0224,137.17,RP0053
C00053,2024-10-01,0.0224,21.54,RP0053
C00053,2024-11-01,0.0224,36.28,RP0053
C00053,2025-01-01,0.0224,23.76,RP0053
C00053,2025-03-01,0.0224,11.6,RP0053
C00053,2025-04-01,0.0224,120.68,RP0053
C00053,2025-06-01,0.0224,110.72,RP0053
C00053,2025-10-01,0.0224,63.0,RP0053
C00053,2025-11-01,0.0224,38.87,RP0053
C00053,2025-12-01,0.0224,141.25,RP0053
C00053,2026-01-01,0.0224,26.03,RP0053
